Image Path,LaTeX Label
.\PersianNumbers\class_0\image_14282.jpg,0
.\PersianNumbers\class_0\image_14283.jpg,0
.\PersianNumbers\class_0\image_14284.jpg,0
.\PersianNumbers\class_0\image_14285.jpg,0
.\PersianNumbers\class_0\image_14286.jpg,0
.\PersianNumbers\class_0\image_14287.jpg,0
.\PersianNumbers\class_0\image_14288.jpg,0
.\PersianNumbers\class_0\image_14289.jpg,0
.\PersianNumbers\class_0\image_14290.jpg,0
.\PersianNumbers\class_0\image_14291.jpg,0
.\PersianNumbers\class_0\image_14292.jpg,0
.\PersianNumbers\class_0\image_14293.jpg,0
.\PersianNumbers\class_0\image_14294.jpg,0
.\PersianNumbers\class_0\image_14295.jpg,0
.\PersianNumbers\class_0\image_14296.jpg,0
.\PersianNumbers\class_0\image_14297.jpg,0
.\PersianNumbers\class_0\image_14298.jpg,0
.\PersianNumbers\class_0\image_14299.jpg,0
.\PersianNumbers\class_0\image_14300.jpg,0
.\PersianNumbers\class_0\image_14301.jpg,0
.\PersianNumbers\class_0\image_14302.jpg,0
.\PersianNumbers\class_0\image_14303.jpg,0
.\PersianNumbers\class_0\image_14304.jpg,0
.\PersianNumbers\class_0\image_14305.jpg,0
.\PersianNumbers\class_0\image_14306.jpg,0
.\PersianNumbers\class_0\image_14307.jpg,0
.\PersianNumbers\class_0\image_14308.jpg,0
.\PersianNumbers\class_0\image_14309.jpg,0
.\PersianNumbers\class_0\image_14311.jpg,0
.\PersianNumbers\class_0\image_14312.jpg,0
.\PersianNumbers\class_0\image_14314.jpg,0
.\PersianNumbers\class_0\image_14316.jpg,0
.\PersianNumbers\class_0\image_14317.jpg,0
.\PersianNumbers\class_0\image_14318.jpg,0
.\PersianNumbers\class_0\image_14319.jpg,0
.\PersianNumbers\class_0\image_14320.jpg,0
.\PersianNumbers\class_0\image_14321.jpg,0
.\PersianNumbers\class_0\image_14322.jpg,0
.\PersianNumbers\class_0\image_14323.jpg,0
.\PersianNumbers\class_0\image_14324.jpg,0
.\PersianNumbers\class_0\image_14325.jpg,0
.\PersianNumbers\class_0\image_14326.jpg,0
.\PersianNumbers\class_0\image_14327.jpg,0
.\PersianNumbers\class_0\image_14328.jpg,0
.\PersianNumbers\class_0\image_14329.jpg,0
.\PersianNumbers\class_0\image_14330.jpg,0
.\PersianNumbers\class_0\image_14331.jpg,0
.\PersianNumbers\class_0\image_14332.jpg,0
.\PersianNumbers\class_0\image_14333.jpg,0
.\PersianNumbers\class_0\image_14334.jpg,0
.\PersianNumbers\class_0\image_14335.jpg,0
.\PersianNumbers\class_0\image_14336.jpg,0
.\PersianNumbers\class_0\image_14337.jpg,0
.\PersianNumbers\class_0\image_14338.jpg,0
.\PersianNumbers\class_0\image_14339.jpg,0
.\PersianNumbers\class_0\image_14340.jpg,0
.\PersianNumbers\class_0\image_14341.jpg,0
.\PersianNumbers\class_0\image_14342.jpg,0
.\PersianNumbers\class_0\image_14343.jpg,0
.\PersianNumbers\class_0\image_14344.jpg,0
.\PersianNumbers\class_0\image_14345.jpg,0
.\PersianNumbers\class_0\image_14346.jpg,0
.\PersianNumbers\class_0\image_14347.jpg,0
.\PersianNumbers\class_0\image_14348.jpg,0
.\PersianNumbers\class_0\image_14349.jpg,0
.\PersianNumbers\class_0\image_14350.jpg,0
.\PersianNumbers\class_0\image_14351.jpg,0
.\PersianNumbers\class_0\image_14352.jpg,0
.\PersianNumbers\class_0\image_14354.jpg,0
.\PersianNumbers\class_0\image_14355.jpg,0
.\PersianNumbers\class_0\image_14356.jpg,0
.\PersianNumbers\class_0\image_14357.jpg,0
.\PersianNumbers\class_0\image_14359.jpg,0
.\PersianNumbers\class_0\image_14360.jpg,0
.\PersianNumbers\class_0\image_14361.jpg,0
.\PersianNumbers\class_0\image_14362.jpg,0
.\PersianNumbers\class_0\image_14363.jpg,0
.\PersianNumbers\class_0\image_14364.jpg,0
.\PersianNumbers\class_0\image_14365.jpg,0
.\PersianNumbers\class_0\image_14366.jpg,0
.\PersianNumbers\class_0\image_14367.jpg,0
.\PersianNumbers\class_0\image_14368.jpg,0
.\PersianNumbers\class_0\image_14369.jpg,0
.\PersianNumbers\class_0\image_14370.jpg,0
.\PersianNumbers\class_0\image_14371.jpg,0
.\PersianNumbers\class_0\image_14373.jpg,0
.\PersianNumbers\class_0\image_14374.jpg,0
.\PersianNumbers\class_0\image_14375.jpg,0
.\PersianNumbers\class_0\image_14376.jpg,0
.\PersianNumbers\class_0\image_14377.jpg,0
.\PersianNumbers\class_0\image_14378.jpg,0
.\PersianNumbers\class_0\image_14379.jpg,0
.\PersianNumbers\class_0\image_14380.jpg,0
.\PersianNumbers\class_0\image_14381.jpg,0
.\PersianNumbers\class_0\image_14382.jpg,0
.\PersianNumbers\class_0\image_14383.jpg,0
.\PersianNumbers\class_0\image_14384.jpg,0
.\PersianNumbers\class_0\image_14385.jpg,0
.\PersianNumbers\class_0\image_14386.jpg,0
.\PersianNumbers\class_0\image_14387.jpg,0
.\PersianNumbers\class_0\image_14388.jpg,0
.\PersianNumbers\class_0\image_14389.jpg,0
.\PersianNumbers\class_0\image_14390.jpg,0
.\PersianNumbers\class_0\image_14391.jpg,0
.\PersianNumbers\class_0\image_14392.jpg,0
.\PersianNumbers\class_0\image_14393.jpg,0
.\PersianNumbers\class_0\image_14394.jpg,0
.\PersianNumbers\class_0\image_14395.jpg,0
.\PersianNumbers\class_0\image_14396.jpg,0
.\PersianNumbers\class_0\image_14397.jpg,0
.\PersianNumbers\class_0\image_14398.jpg,0
.\PersianNumbers\class_0\image_14399.jpg,0
.\PersianNumbers\class_0\image_14400.jpg,0
.\PersianNumbers\class_0\image_14401.jpg,0
.\PersianNumbers\class_0\image_14402.jpg,0
.\PersianNumbers\class_0\image_14403.jpg,0
.\PersianNumbers\class_0\image_14404.jpg,0
.\PersianNumbers\class_0\image_14405.jpg,0
.\PersianNumbers\class_0\image_14406.jpg,0
.\PersianNumbers\class_0\image_14407.jpg,0
.\PersianNumbers\class_0\image_14408.jpg,0
.\PersianNumbers\class_0\image_14409.jpg,0
.\PersianNumbers\class_0\image_14410.jpg,0
.\PersianNumbers\class_0\image_14411.jpg,0
.\PersianNumbers\class_0\image_14412.jpg,0
.\PersianNumbers\class_0\image_14413.jpg,0
.\PersianNumbers\class_0\image_14414.jpg,0
.\PersianNumbers\class_0\image_14415.jpg,0
.\PersianNumbers\class_0\image_14416.jpg,0
.\PersianNumbers\class_0\image_14417.jpg,0
.\PersianNumbers\class_0\image_14418.jpg,0
.\PersianNumbers\class_0\image_14419.jpg,0
.\PersianNumbers\class_0\image_14420.jpg,0
.\PersianNumbers\class_0\image_14421.jpg,0
.\PersianNumbers\class_0\image_14422.jpg,0
.\PersianNumbers\class_0\image_14423.jpg,0
.\PersianNumbers\class_1\image_14592.jpg,1
.\PersianNumbers\class_1\image_14593.jpg,1
.\PersianNumbers\class_1\image_14594.jpg,1
.\PersianNumbers\class_1\image_14595.jpg,1
.\PersianNumbers\class_1\image_14596.jpg,1
.\PersianNumbers\class_1\image_14597.jpg,1
.\PersianNumbers\class_1\image_14598.jpg,1
.\PersianNumbers\class_1\image_14599.jpg,1
.\PersianNumbers\class_1\image_14600.jpg,1
.\PersianNumbers\class_1\image_14601.jpg,1
.\PersianNumbers\class_1\image_14602.jpg,1
.\PersianNumbers\class_1\image_14603.jpg,1
.\PersianNumbers\class_1\image_14604.jpg,1
.\PersianNumbers\class_1\image_14605.jpg,1
.\PersianNumbers\class_1\image_14606.jpg,1
.\PersianNumbers\class_1\image_14607.jpg,1
.\PersianNumbers\class_1\image_14608.jpg,1
.\PersianNumbers\class_1\image_14609.jpg,1
.\PersianNumbers\class_1\image_14610.jpg,1
.\PersianNumbers\class_1\image_14611.jpg,1
.\PersianNumbers\class_1\image_14612.jpg,1
.\PersianNumbers\class_1\image_14613.jpg,1
.\PersianNumbers\class_1\image_14614.jpg,1
.\PersianNumbers\class_1\image_14615.jpg,1
.\PersianNumbers\class_1\image_14616.jpg,1
.\PersianNumbers\class_1\image_14617.jpg,1
.\PersianNumbers\class_1\image_14618.jpg,1
.\PersianNumbers\class_1\image_14619.jpg,1
.\PersianNumbers\class_1\image_14620.jpg,1
.\PersianNumbers\class_1\image_14621.jpg,1
.\PersianNumbers\class_1\image_14622.jpg,1
.\PersianNumbers\class_1\image_14623.jpg,1
.\PersianNumbers\class_1\image_14624.jpg,1
.\PersianNumbers\class_1\image_14625.jpg,1
.\PersianNumbers\class_1\image_14626.jpg,1
.\PersianNumbers\class_1\image_14627.jpg,1
.\PersianNumbers\class_1\image_14628.jpg,1
.\PersianNumbers\class_1\image_14629.jpg,1
.\PersianNumbers\class_1\image_14630.jpg,1
.\PersianNumbers\class_1\image_14631.jpg,1
.\PersianNumbers\class_1\image_14632.jpg,1
.\PersianNumbers\class_1\image_14633.jpg,1
.\PersianNumbers\class_1\image_14634.jpg,1
.\PersianNumbers\class_1\image_14635.jpg,1
.\PersianNumbers\class_1\image_14636.jpg,1
.\PersianNumbers\class_1\image_14637.jpg,1
.\PersianNumbers\class_1\image_14638.jpg,1
.\PersianNumbers\class_1\image_14639.jpg,1
.\PersianNumbers\class_1\image_14640.jpg,1
.\PersianNumbers\class_1\image_14641.jpg,1
.\PersianNumbers\class_1\image_14642.jpg,1
.\PersianNumbers\class_1\image_14643.jpg,1
.\PersianNumbers\class_1\image_14644.jpg,1
.\PersianNumbers\class_1\image_14645.jpg,1
.\PersianNumbers\class_1\image_14646.jpg,1
.\PersianNumbers\class_1\image_14647.jpg,1
.\PersianNumbers\class_1\image_14648.jpg,1
.\PersianNumbers\class_1\image_14649.jpg,1
.\PersianNumbers\class_1\image_14650.jpg,1
.\PersianNumbers\class_1\image_14651.jpg,1
.\PersianNumbers\class_1\image_14652.jpg,1
.\PersianNumbers\class_1\image_14653.jpg,1
.\PersianNumbers\class_1\image_14654.jpg,1
.\PersianNumbers\class_1\image_14655.jpg,1
.\PersianNumbers\class_1\image_14656.jpg,1
.\PersianNumbers\class_1\image_14657.jpg,1
.\PersianNumbers\class_1\image_14658.jpg,1
.\PersianNumbers\class_1\image_14659.jpg,1
.\PersianNumbers\class_1\image_14660.jpg,1
.\PersianNumbers\class_1\image_14661.jpg,1
.\PersianNumbers\class_1\image_14662.jpg,1
.\PersianNumbers\class_1\image_14663.jpg,1
.\PersianNumbers\class_1\image_14664.jpg,1
.\PersianNumbers\class_1\image_14666.jpg,1
.\PersianNumbers\class_1\image_14667.jpg,1
.\PersianNumbers\class_1\image_14668.jpg,1
.\PersianNumbers\class_1\image_14669.jpg,1
.\PersianNumbers\class_1\image_14670.jpg,1
.\PersianNumbers\class_1\image_14671.jpg,1
.\PersianNumbers\class_1\image_14672.jpg,1
.\PersianNumbers\class_1\image_14673.jpg,1
.\PersianNumbers\class_1\image_14674.jpg,1
.\PersianNumbers\class_1\image_14675.jpg,1
.\PersianNumbers\class_1\image_14676.jpg,1
.\PersianNumbers\class_1\image_14677.jpg,1
.\PersianNumbers\class_1\image_14678.jpg,1
.\PersianNumbers\class_1\image_14679.jpg,1
.\PersianNumbers\class_1\image_14680.jpg,1
.\PersianNumbers\class_1\image_14682.jpg,1
.\PersianNumbers\class_1\image_14683.jpg,1
.\PersianNumbers\class_1\image_14684.jpg,1
.\PersianNumbers\class_1\image_14685.jpg,1
.\PersianNumbers\class_1\image_14686.jpg,1
.\PersianNumbers\class_1\image_14687.jpg,1
.\PersianNumbers\class_1\image_14688.jpg,1
.\PersianNumbers\class_1\image_14689.jpg,1
.\PersianNumbers\class_1\image_14690.jpg,1
.\PersianNumbers\class_1\image_14691.jpg,1
.\PersianNumbers\class_1\image_14692.jpg,1
.\PersianNumbers\class_1\image_14693.jpg,1
.\PersianNumbers\class_1\image_14694.jpg,1
.\PersianNumbers\class_1\image_14695.jpg,1
.\PersianNumbers\class_1\image_14696.jpg,1
.\PersianNumbers\class_1\image_14697.jpg,1
.\PersianNumbers\class_1\image_14698.jpg,1
.\PersianNumbers\class_1\image_14699.jpg,1
.\PersianNumbers\class_1\image_14700.jpg,1
.\PersianNumbers\class_1\image_14701.jpg,1
.\PersianNumbers\class_1\image_14702.jpg,1
.\PersianNumbers\class_1\image_14703.jpg,1
.\PersianNumbers\class_1\image_14704.jpg,1
.\PersianNumbers\class_1\image_14705.jpg,1
.\PersianNumbers\class_1\image_14706.jpg,1
.\PersianNumbers\class_1\image_14707.jpg,1
.\PersianNumbers\class_1\image_14709.jpg,1
.\PersianNumbers\class_1\image_14710.jpg,1
.\PersianNumbers\class_1\image_14711.jpg,1
.\PersianNumbers\class_1\image_14712.jpg,1
.\PersianNumbers\class_1\image_14713.jpg,1
.\PersianNumbers\class_1\image_14714.jpg,1
.\PersianNumbers\class_1\image_14715.jpg,1
.\PersianNumbers\class_1\image_14716.jpg,1
.\PersianNumbers\class_1\image_14717.jpg,1
.\PersianNumbers\class_1\image_14718.jpg,1
.\PersianNumbers\class_1\image_14719.jpg,1
.\PersianNumbers\class_1\image_14720.jpg,1
.\PersianNumbers\class_1\image_14721.jpg,1
.\PersianNumbers\class_1\image_14722.jpg,1
.\PersianNumbers\class_1\image_14723.jpg,1
.\PersianNumbers\class_1\image_14724.jpg,1
.\PersianNumbers\class_1\image_14725.jpg,1
.\PersianNumbers\class_1\image_14726.jpg,1
.\PersianNumbers\class_1\image_14727.jpg,1
.\PersianNumbers\class_1\image_14728.jpg,1
.\PersianNumbers\class_1\image_14729.jpg,1
.\PersianNumbers\class_1\image_14730.jpg,1
.\PersianNumbers\class_1\image_14731.jpg,1
.\PersianNumbers\class_1\image_14732.jpg,1
.\PersianNumbers\class_1\image_14733.jpg,1
.\PersianNumbers\class_1\image_14734.jpg,1
.\PersianNumbers\class_1\image_14735.jpg,1
.\PersianNumbers\class_1\image_14736.jpg,1
.\PersianNumbers\class_1\image_14737.jpg,1
.\PersianNumbers\class_1\image_14738.jpg,1
.\PersianNumbers\class_1\image_14739.jpg,1
.\PersianNumbers\class_1\image_14740.jpg,1
.\PersianNumbers\class_1\image_14741.jpg,1
.\PersianNumbers\class_1\image_14742.jpg,1
.\PersianNumbers\class_1\image_14743.jpg,1
.\PersianNumbers\class_1\image_14744.jpg,1
.\PersianNumbers\class_1\image_14745.jpg,1
.\PersianNumbers\class_1\image_14746.jpg,1
.\PersianNumbers\class_1\image_14747.jpg,1
.\PersianNumbers\class_1\image_14748.jpg,1
.\PersianNumbers\class_1\image_14749.jpg,1
.\PersianNumbers\class_1\image_14750.jpg,1
.\PersianNumbers\class_1\image_14751.jpg,1
.\PersianNumbers\class_1\image_14752.jpg,1
.\PersianNumbers\class_1\image_14753.jpg,1
.\PersianNumbers\class_1\image_14754.jpg,1
.\PersianNumbers\class_1\image_14755.jpg,1
.\PersianNumbers\class_1\image_14756.jpg,1
.\PersianNumbers\class_1\image_14757.jpg,1
.\PersianNumbers\class_1\image_14758.jpg,1
.\PersianNumbers\class_1\image_14759.jpg,1
.\PersianNumbers\class_1\image_14760.jpg,1
.\PersianNumbers\class_1\image_14761.jpg,1
.\PersianNumbers\class_1\image_14763.jpg,1
.\PersianNumbers\class_1\image_14764.jpg,1
.\PersianNumbers\class_1\image_14765.jpg,1
.\PersianNumbers\class_1\image_14766.jpg,1
.\PersianNumbers\class_1\image_14767.jpg,1
.\PersianNumbers\class_1\image_14768.jpg,1
.\PersianNumbers\class_1\image_14769.jpg,1
.\PersianNumbers\class_1\image_14770.jpg,1
.\PersianNumbers\class_1\image_14771.jpg,1
.\PersianNumbers\class_1\image_14772.jpg,1
.\PersianNumbers\class_1\image_14773.jpg,1
.\PersianNumbers\class_1\image_14774.jpg,1
.\PersianNumbers\class_1\image_14775.jpg,1
.\PersianNumbers\class_1\image_14776.jpg,1
.\PersianNumbers\class_1\image_14777.jpg,1
.\PersianNumbers\class_1\image_14778.jpg,1
.\PersianNumbers\class_1\image_14779.jpg,1
.\PersianNumbers\class_1\image_14780.jpg,1
.\PersianNumbers\class_1\image_14781.jpg,1
.\PersianNumbers\class_1\image_14782.jpg,1
.\PersianNumbers\class_1\image_14783.jpg,1
.\PersianNumbers\class_1\image_14784.jpg,1
.\PersianNumbers\class_1\image_14785.jpg,1
.\PersianNumbers\class_1\image_14786.jpg,1
.\PersianNumbers\class_1\image_14787.jpg,1
.\PersianNumbers\class_1\image_14788.jpg,1
.\PersianNumbers\class_1\image_14789.jpg,1
.\PersianNumbers\class_1\image_14790.jpg,1
.\PersianNumbers\class_1\image_14791.jpg,1
.\PersianNumbers\class_1\image_14792.jpg,1
.\PersianNumbers\class_1\image_14793.jpg,1
.\PersianNumbers\class_1\image_14794.jpg,1
.\PersianNumbers\class_1\image_14795.jpg,1
.\PersianNumbers\class_1\image_14796.jpg,1
.\PersianNumbers\class_1\image_14797.jpg,1
.\PersianNumbers\class_1\image_14798.jpg,1
.\PersianNumbers\class_1\image_14799.jpg,1
.\PersianNumbers\class_1\image_14800.jpg,1
.\PersianNumbers\class_1\image_14801.jpg,1
.\PersianNumbers\class_1\image_14802.jpg,1
.\PersianNumbers\class_1\image_14803.jpg,1
.\PersianNumbers\class_1\image_14804.jpg,1
.\PersianNumbers\class_1\image_14805.jpg,1
.\PersianNumbers\class_1\image_14806.jpg,1
.\PersianNumbers\class_1\image_14807.jpg,1
.\PersianNumbers\class_1\image_14808.jpg,1
.\PersianNumbers\class_1\image_14809.jpg,1
.\PersianNumbers\class_1\image_14810.jpg,1
.\PersianNumbers\class_1\image_14811.jpg,1
.\PersianNumbers\class_1\image_14812.jpg,1
.\PersianNumbers\class_1\image_14813.jpg,1
.\PersianNumbers\class_1\image_14814.jpg,1
.\PersianNumbers\class_1\image_14815.jpg,1
.\PersianNumbers\class_1\image_14816.jpg,1
.\PersianNumbers\class_1\image_14817.jpg,1
.\PersianNumbers\class_1\image_14818.jpg,1
.\PersianNumbers\class_1\image_14819.jpg,1
.\PersianNumbers\class_1\image_14820.jpg,1
.\PersianNumbers\class_1\image_14821.jpg,1
.\PersianNumbers\class_1\image_14822.jpg,1
.\PersianNumbers\class_1\image_14823.jpg,1
.\PersianNumbers\class_1\image_14824.jpg,1
.\PersianNumbers\class_1\image_14825.jpg,1
.\PersianNumbers\class_1\image_14826.jpg,1
.\PersianNumbers\class_1\image_14827.jpg,1
.\PersianNumbers\class_1\image_14828.jpg,1
.\PersianNumbers\class_1\image_14829.jpg,1
.\PersianNumbers\class_1\image_14830.jpg,1
.\PersianNumbers\class_1\image_14831.jpg,1
.\PersianNumbers\class_1\image_14832.jpg,1
.\PersianNumbers\class_1\image_14833.jpg,1
.\PersianNumbers\class_1\image_14834.jpg,1
.\PersianNumbers\class_1\image_14835.jpg,1
.\PersianNumbers\class_1\image_14836.jpg,1
.\PersianNumbers\class_1\image_14837.jpg,1
.\PersianNumbers\class_1\image_14838.jpg,1
.\PersianNumbers\class_1\image_14839.jpg,1
.\PersianNumbers\class_1\image_14840.jpg,1
.\PersianNumbers\class_1\image_14841.jpg,1
.\PersianNumbers\class_1\image_14842.jpg,1
.\PersianNumbers\class_1\image_14843.jpg,1
.\PersianNumbers\class_1\image_14844.jpg,1
.\PersianNumbers\class_1\image_14845.jpg,1
.\PersianNumbers\class_1\image_14846.jpg,1
.\PersianNumbers\class_1\image_14847.jpg,1
.\PersianNumbers\class_1\image_14848.jpg,1
.\PersianNumbers\class_1\image_14849.jpg,1
.\PersianNumbers\class_1\image_14850.jpg,1
.\PersianNumbers\class_1\image_14851.jpg,1
.\PersianNumbers\class_1\image_14852.jpg,1
.\PersianNumbers\class_1\image_14853.jpg,1
